//logi 2+, 3+, 4+, 5+
//Difficulty==2 (solved count = 176, percent = 100.0) (maxDepth == 5)
"Tarcza(auth_tabaq)"                                                                                      0.762s 100.00%
"Coffee_jug(auth_Ricarix)"                                                                                0.774s  27.00%
"Pattern(auth_greenmusic)"                                                                                0.774s 100.00%
"wifi(auth_mana)"                                                                                         0.826s 100.00%
"Palm(auth_mmaga)"                                                                                        0.975s 100.00%
"Sym-design(auth_Ankit_Seth))"                                                                            1.270s 100.00%
"Mozaic_1(auth_wim13)"                                                                                    1.570s 100.00%
"Geo_Abstract(auth_Turfer)"                                                                               1.585s 100.00%
"pattern(auth_jh1318)"                                                                                    1.602s 100.00%
"Pattern_10_Hard(gypsyfyed333(pub)(auth_Kimberly_Edens)"                                                  1.602s 100.00%
"Owl(auth_Yanire)"                                                                                        1.858s 100.00%
"Pattern_8(auth_wim13)"                                                                                   1.879s 100.00%
"Doggy(Chiot)(auth_Liaaaaaaaaaa)"                                                                         2.054s 100.00%
"Morkovka(auth_Yaroslav_Pidgurskyi)"                                                                      2.079s 100.00%
"dandelion(auth_Gragdanochka)"                                                                            2.295s 100.00%
"Halberd(auth_Aurelius)"                                                                                  2.321s 100.00%
"Branch(auth_Arahnia)"                                                                                    2.357s 100.00%
"napkin(auth_IMITATOR)"                                                                                   2.381s 100.00%
"Taurus(auth_GalyaAs)"                                                                                    2.836s 100.00%
"Tiles(auth_Miss_Annasita)"                                                                               3.102s 100.00%
"Fist(auth_Alturo)"                                                                                       3.480s 100.00%
"Star(Stern)(auth_sisika)"                                                                                4.361s 100.00%
"Fish(auth_IrinaYa)"                                                                                      4.577s 100.00%
"Simmetria3(auth_mrs.zenzy)"                                                                              4.645s 100.00%
"Pattern_9(auth_wim13)"                                                                                   5.175s 100.00%
"Kilroy_Was_Here(auth_TK421)"                                                                             5.348s 100.00%
"The_world_is_one_family(Vasudaiva_kutumbakam)(auth_Aditya_Deshmukh)"                                     6.187s 100.00%
"Puzzle_2(auth_Eccentric)"                                                                                6.221s 100.00%
"Knit(Tricot)(auth_gennao)"                                                                               6.314s 100.00%
"Pattern_66(auth_Kleopatra)"                                                                              6.495s 100.00%
"Boat(auth_Thomas_van_Driel)"                                                                             6.846s  27.00%
"Simmetria9(auth_mrs.zenzy))"                                                                             8.551s 100.00%
"Pattern_91(auth_Irene_009)"                                                                              8.857s 100.00%
"Mt._FUJI(auth_kamegon)"                                                                                  9.418s 100.00%
"Forest(Wald)(auth_Arinome)"                                                                             11.255s 100.00%
"Battle_hammer(auth_money_D_luffy)"                                                                      11.260s 100.00%
"Cubo(auth_Jasson_Manuel)"                                                                               12.138s 100.00%
"Jellyfish(auth_el1s3n)"                                                                                 12.962s 100.00%
"Bear(auth_Murzik)"                                                                                      13.181s 100.00%
"Entrance(auth_The_Dimmon0811)"                                                                          13.318s 100.00%
"Jellyfish(auth_byiguana)"                                                                               13.983s 100.00%
"Gold(auth_STK)"                                                                                         14.343s 100.00%
"Note_key(auth_Marryka11)"                                                                               14.700s 100.00%
"Forks_4(auth_Arik_Manley)"                                                                              14.737s 100.00%
"Muster(auth_lisa&)"                                                                                     15.198s 100.00%
"Danseurs(auth_louiis)"                                                                                  18.165s 100.00%
"Pattern20x20_1(auth_wiki)"                                                                              19.347s 100.00%
"Fingerwaves(Onde_Giapponesi)(auth_Fusettini)"                                                           19.384s 100.00%
"Llama_Love(auth_SunKissed)"                                                                             19.515s 100.00%
"Soccer_player(auth_Utsu)"                                                                               21.438s 100.00%
"Circle(Cirkel)(auth_Bro94)"                                                                             23.279s 100.00%
"Bumpy_1989_y.(Game)(auth_Milana.)"                                                                      23.429s 100.00%
"Flower20x20(auth_eil5026)"                                                                              24.190s 100.00%
"Parrot(auth_Natali_san)"                                                                                25.262s 100.00%
"Stsr(auth_Igaryok)"                                                                                     25.521s 100.00%
"Pedestal(auth_igormart)"                                                                                26.940s 100.00%
"The_King(auth_Blizzard)"                                                                                27.191s 100.00%
"Key(auth_dr_pure)"                                                                                      30.252s 100.00%
"Roza_vetrov(auth_Dittodendron)"                                                                         31.291s 100.00%
"Ficus_elastica(Gummibaum)(auth_FairyWings29)"                                                           32.275s 100.00%
"Kat(auth_Happy__Girll)"                                                                                 33.886s 100.00%
"Heart(auth_Svar)"                                                                                       35.216s 100.00%
"Ddd(auth_bro_ry)"                                                                                       37.064s 100.00%
"King(auth_DrTimer)"                                                                                     38.169s 100.00%
"Smile(auth_whenwolf)"                                                                                   40.562s 100.00%
"Spirale(auth_Whitiger13)"                                                                               45.266s 100.00%
"Squirtle(auth_Scarheart)"                                                                               47.638s 100.00%
"Kite(auth_Tatyana30)"                                                                                   49.206s 100.00%
"Curious_monkey(Neugiriger_Affe)(Auth_Fuzzly)"                                                           55.250s 100.00%
"Horse(auth_Avtogragdanka)"                                                                              55.733s 100.00%
"Gecko(auth_Neeky)"                                                                                      56.052s 100.00%
"Sleeping_cat(auth_Juli-ma)"                                                                             56.502s 100.00%
"Forks_2(auth_Arik_Manley)"                                                                              59.097s 100.00% /recDepth=2
"Whack-a-mole(Acchiappa_la_talpa)(auth_XCloud92)"                                                        59.950s 100.00%
"Design(auth_tkocer17)"                                                                                  62.532s 100.00%
"Hmmmph(auth_QuinnO)"                                                                                    63.739s 100.00%
"Mosaic(auth_eil5026)"                                                                                   63.765s  48.00%
"Kitty(auth_Gragdanochka)"                                                                               64.303s 100.00%
"Trumpet(auth_sydmoney42)"                                                                               64.994s 100.00%
"Cap's_Shield(Lo_scudo_del_Capitano)(auth_PC37)"                                                         65.433s 100.00%
"Links(auth_Ricarix)"                                                                                    69.375s 100.00%
"Kaleidoscope(Kaleidoskop)(auth_MarStav)"                                                                71.450s 100.00%
"wintertree(winterboom)(auth_sterredag)"                                                                 78.469s 100.00%
"Flying_monster(walk)(auth_Gipnoza)"                                                                     79.200s 100.00%
"Pick_axe(auth_Kitticats)"                                                                               80.823s 100.00%
"Crabe(auth_D93)"                                                                                        82.003s 100.00%
"Wisdom_knot(Nyansapo)(auth_AhmetBayirli)"                                                               82.738s 100.00%
"Rose(auth_iStudent)"                                                                                    83.276s 100.00%
"Baseball(auth_Doctor_J)"                                                                                84.049s 100.00%
"Znak_drogowy(auth_an84na)"                                                                              84.176s 100.00%
"Knight(auth_DrTimer)"                                                                                   84.636s 100.00%
"4(Sword)(auth_XXIxDUDxIXX))"                                                                            85.564s 100.00%
"jellyfish(auth_dydh1)"                                                                                  86.415s 100.00%
"Flower(Fleur)(auth_cyn86)"                                                                              88.500s 100.00%
"Cats(auth_blisster)"                                                                                    89.726s 100.00%
"Celtic_cross(auth_Zipfish)"                                                                             92.224s 100.00% /recDepth=1
"Butterfly(auth_masha.ff)"                                                                               93.701s 100.00%
"Graveyard(auth_Engorged)"                                                                               94.294s 100.00%
"Mini_evil(auth_Mefis)"                                                                                  94.979s 100.00%
"Needle_and_Button(auth_Swapnil_Bankar)"                                                                 95.942s 100.00%
"X-MAS_TREE(Kerstboom)(auth_Dientje85)"                                                                  96.134s 100.00%
"Rabbit(auth_Victor_304)"                                                                                96.810s 100.00%
"Optical_pattern(auth_Purr_Norris)"                                                                      97.278s 100.00% /recDepth=5
"Good_boy(auth_SayHi)"                                                                                   97.466s 100.00%
"bismuth_patterns(auth_masekre)"                                                                        101.410s 100.00%
"Teddy_Bear(auth_dizziness)"                                                                            109.376s 100.00%
"Samurai(auth_Nomad)"                                                                                   112.158s 100.00%
"In_a_Heartbeat(auth_Smartypants)"                                                                      114.470s 100.00% /recDepth=2
"Ovni(auth_Porra)"                                                                                      115.971s 100.00% /recDepth=3
"Sunset(auth_pearlrose)"                                                                                116.217s 100.00%
"House(Maison)(auth_Shusy)"                                                                             116.657s 100.00%
"Cat_in_the_sunshine(auth_aaa1)"                                                                        116.666s 100.00%
"Sword(auth_Izuri_Natsuki)"                                                                             117.306s 100.00%
"Dagger(auth_PPAPER)"                                                                                   119.122s 100.00%
"Vase(auth_kronki)"                                                                                     122.524s 100.00%
"illusion(auth_efam)"                                                                                   124.629s 100.00%
"Symetry(Simetria)(auth_rockejr)"                                                                       125.720s 100.00%
"Screw(auth_Feiry)"                                                                                     125.888s 100.00% /recDepth=3
"Chain_Link(auth_BlueRolex)"                                                                            128.712s 100.00%
"Sword(auth_TAGVoar)"                                                                                   131.329s 100.00%
"Star(auth_Ulti)"                                                                                       133.921s 100.00% /recDepth=2
"Cat(auth_Nec)"                                                                                         134.165s 100.00%
"KEngine_piston(Pistone,_fascia_e_perno)(auth_Sigmundd)"                                                134.346s 100.00%
"Squares(auth_bakagiggio)"                                                                              135.042s 100.00%
"Uzory_Taimyra_3(auth_untaika)"                                                                         135.863s  48.50%
"Birdbox(Caja_nido)(auth_Caminero)"                                                                     138.864s 100.00% /recDepth=1
"Simmetria15(auth_mrs.zenzy)"                                                                           140.798s 100.00% /recDepth=2
"Doily(auth_Ricarix)"                                                                                   141.034s   0.00%
"A37(auth_Ulti)"                                                                                        141.072s 100.00%
"Island(auth_Lexruss)"                                                                                  141.846s 100.00% /recDepth=1
"Insect(Insetto)(auth_mrs.zenzy)"                                                                       143.369s 100.00%
"Star(auth_Aleris)"                                                                                     145.601s   0.00%
"Love(auth_Callie_Cassidy)"                                                                             147.555s 100.00%
"Kanji_for_fire(huo3)(auth_ai2022ncg)"                                                                  148.163s 100.00%
"Bow_and_arrow(auth_Ankit_Seth)"                                                                        171.357s 100.00%
"Native_American(Indianer)(auth_gojira)"                                                                181.139s 100.00%
"Pocket_bouquet(auth_inush)"                                                                            184.109s 100.00%
"Pisces(auth_boobie420)"                                                                                185.992s 100.00%
"Nothing(auth_mijo)"                                                                                    192.251s  52.00%
"Cute_dog(auth_Hawka)"                                                                                  194.954s 100.00%
"Sword(auth_AnkebuT35)"                                                                                 206.525s   0.50%
"Chertik(auth_Natik2002)"                                                                               212.890s 100.00%
"Piggy(Schweinchen)(auth_Flauschel)"                                                                    215.071s 100.00%
"Eye_monster(auth_David_M)"                                                                             216.687s 100.00%
"Fish(auth_Santalina)"                                                                                  218.802s   5.50%
"1+1(auth_Russell2012)"                                                                                 222.073s 100.00%
"Tri(auth_st3fn0)"                                                                                      226.002s  16.50%
"Which_line_is_longest(auth_Samlls)"                                                                    231.530s  19.50%
"Snail(Schnecke)(auth_bandenklette)"                                                                    245.366s 100.00%
"Ghost(auth_Kyte)"                                                                                      245.687s 100.00% /recDepth=1
"Cross(auth_KILK_UHA))"                                                                                 253.694s   0.00%
"Flying_bird(auth_Ladyweed)"                                                                            254.866s   2.50%
"baseball(auth_Devikajoy)"                                                                              255.194s  27.00%
"Gothic_cat(auth_Auf228)"                                                                               256.059s 100.00%
"Rosa_dos_ventos(auth_Desinho)"                                                                         262.412s 100.00%
"Horse(auth_Caballo)"                                                                                   262.745s 100.00%
"Pattern4(auth_wiki)"                                                                                   263.397s 100.00% /recDepth=5
"Sword(auth_Vojta_Vavrik)"                                                                              263.962s 100.00%
"Baymax(auth_chopper)"                                                                                  285.787s 100.00% /recDepth=1
"Clock(auth_rasolinenet1988)"                                                                           329.324s 100.00% /recDepth=4
"Design_01(auth_Nancy_McCrary)"                                                                         338.059s 100.00%
"Rune(auth_Mihail102)"                                                                                  348.304s  20.00%
"Design_2(auth_SunKissed)"                                                                              391.164s  34.00%
"Snowman(auth_Ladyweed)"                                                                                408.659s 100.00%
"Squirrel(auth_Trofimka2210)"                                                                           422.999s 100.00% /recDepth=5
"Snail(Schnecke)(auth_bandenklette)"                                                                    447.348s 100.00%
"Pattern20x20(auth_wiki)"                                                                               465.870s  21.00%
"Little_star(auth_Force_of_Nature)"                                                                     467.579s   8.75%
"Square(hard_for_computer_easy_for_human)(auth_Gcpsu)"                                                  479.165s  11.75%
"floral_tile(auth_bizibody)"                                                                            481.528s 100.00% /recDepth=2
"Flower_on_a_vase(Flor_no_vaso)(auth_Marilha)"                                                          577.847s  31.50%
"Foot(Planta_del_pie)(auth_Ladyweed)"                                                                   635.799s  27.25%
"Cubes(auth_NDee)"                                                                                     1074.434s 100.00% /recDepth=5
"Duck(auth_Yurik)"                                                                                     1447.235s 100.00%

//25x25 up to 5 recursion depth (sC = 117, sP = 88.64)
"Cherepaha(auth_qYAVIp)"                                                                                  0.214s 100.00%
"Eagle(auth_El_Monge)"                                                                                    0.361s 100.00%
"Sun(Zon(auth_Missy_XYZ)"                                                                                 0.456s 100.00%
"Symmetry4(auth_wiki)"                                                                                    1.739s 100.00%
"Moon_and_space(auth_jsant)"                                                                              2.064s 100.00%
"Frog(auth_Roman29rus)"                                                                                   2.252s 100.00%
"Celtic_Knot_1(auth_Ricarix)"                                                                             2.554s 100.00%
"Breaking_Bad(auth_Gogitto)"                                                                              2.566s 100.00%
"Pattern_15(auth_Reckless4800)"                                                                           2.292s 100.00%
"Patterns(002_Triangles_Going_Round)(auth_PaulR)"                                                         3.426s 100.00%
"Pattern_144(auth_Irene_009)"                                                                             3.669s 100.00%
"Simmetria11(auth_mrs.zenzy)"                                                                             3.775s 100.00%
"Smash_Ball(auth_Elijah_B)"                                                                               3.785s 100.00%
"Swirl(auth_eil5026)"                                                                                     4.782s 100.00%
"Nice_pattern(auth_Qudom)"                                                                                5.334s 100.00%
"Candle(auth_FiloSS)"                                                                                     5.497s 100.00%
"In_the_Alps(auth_Bea38000)"                                                                              5.680s 100.00%
"Star(auth_Vitaliy1982)"                                                                                  5.716s 100.00%
"Chains(Cadenas)(auth_Arween)"                                                                            5.957s 100.00%
"Pattern_134(auth_Irene_009)"                                                                             6.057s 100.00%
"Pattern_266(auth_Irene_009)"                                                                             9.503s 100.00%
"Sword(auth_gaal)"                                                                                        9.288s 100.00%
"Cruising(auth_Jasbradbur)"                                                                               9.291s 100.00%
"Angle_man(Herr_Winkel)(auth_coldsnack)"                                                                 11.923s 100.00%
"Elaborate_Pattern(auth_Arik_Manley)"                                                                    12.757s 100.00%
"Pattern_160(auth_Irene_009)"                                                                            13.777s 100.00%
"Tree_&_flowers(auth_Writabelle)"                                                                        14.029s 100.00%
"Arbol(auth_Marquitae)"                                                                                  14.508s 100.00%
"Blackwhite(auth_Sonja)"                                                                                 14.982s 100.00%
"Pattern_Rising_Star(auth_LaRoso)"                                                                       15.870s 100.00%
"Pattern_171(auth_Irene_009)"                                                                            16.733s 100.00%
"Girl(auth_AnNasic)"                                                                                     17.770s 100.00%
"Eyes(auth_Gremlin)"                                                                                     17.961s 100.00%
"Beating_heart(pattern)(auth_Host44)"                                                                    18.491s 100.00%
"Magic(Baba_Yaga_house)(auth_ArtAIc)"                                                                    18.494s 100.00%
"Bird(Uccello)(auth_Giliu81)"                                                                            23.189s 100.00%
"Eagle(auth_Veronika)"                                                                                   23.981s 100.00%
"Strzałki(Arrows)(auth_pokipoki)"                                                                        30.294s 100.00%
"Tangent_&_negative-arctangent_functions(auth_Vladimir_Grachev)"                                         37.264s 100.00%
"Mandala(auth_greenmusic)"                                                                               38.062s 100.00%
"snejinka(auth_PFMole)"                                                                                  39.883s 100.00%
"Headache(Kopfschmerzen)(auth_flam1ng0)"                                                                 41.792s 100.00%
"house(auth_Y_Join)"                                                                                     45.205s 100.00%
"Flower(auth_liza_12)"                                                                                   47.538s 100.00%
"Giant_Sword(hard!)(auth_adas47)"                                                                        50.211s 100.00%
"Svechi(auth_Happy_Girll)"                                                                               51.002s 100.00%
"scope(auth_NITOLI)"                                                                                     56.228s 100.00%
"Pattern_267(auth_Irene_009)"                                                                            59.137s 100.00%
"Buls(auth_vituhamur)"                                                                                   61.664s 100.00%
"Sparrow_on_Branch(auth_Foothe)"                                                                         63.509s 100.00%
"Alienusso(auth_dariolll)"                                                                               63.846s 100.00%
"Forks_3(auth_Arik_Manley)"                                                                              66.016s 100.00%
"Pattern_151(auth_Irene_009)"                                                                            70.338s 100.00%
"Pattern003(Corak003)(auth_Orihime_Inoue)"                                                               75.613s 100.00%
"Woman(auth_dmarymua)"                                                                                   77.372s 100.00%
"Zodiac(auth_MiMi)"                                                                                      81.879s 100.00%
"Robot(auth_zzzzzzzzz)"                                                                                  85.915s 100.00%
"House(auth_duxa)"                                                                                       87.139s 100.00%
"sleeper(auth_ygm)"                                                                                      87.750s 100.00%
"Carbon_copy_noise(Doordruk_ruis)(auth_TheCoon)"                                                         88.482s 100.00%
"Fender(auth_STK)"                                                                                       88.716s 100.00%
"Pattern_2(Reckless4800)"                                                                                92.493s 100.00%
"Pattern_square(auth_Borsh)"                                                                             92.924s 100.00% /recDepth=4
"Unicorn(auth_Holly)"                                                                                    99.329s 100.00% /recDepth=1
"EE-ONE-D_(Rainbow six)(auth_SkyWarpXX)"                                                                104.042s 100.00%
"Bounty(auth_SID)"                                                                                      118.350s 100.00%
"Zigzags(auth_CWKlaus)"                                                                                 118.693s 100.00%
"Pattern_174(auth_Irene_009)"                                                                           120.003s 100.00%
"Gogen(auth_Vitaliy_K)"                                                                                 120.439s 100.00%
"Four(Cuatro)(auth_boffe)"                                                                              125.205s 100.00%
"Pattern(auth_EnderGrimm)"                                                                              127.055s 100.00%
"The_all_seeing_eye(Pat13)(auth_bobbie420)"                                                             134.103s 100.00%
"Om_symbol(auth_Lovegood)"                                                                              139.202s 100.00%
"Pattern_60(auth_Irene_009)"                                                                            146.223s 100.00%
"Seljuks(auth_fastali)"                                                                                 158.886s 100.00%
"Headphones(Cascos)(auth_Ladyweed)"                                                                     160.478s 100.00%
"Frog(auth_Alex1701)"                                                                                   181.747s 100.00%
"Limit(Limita)(auth_GenesisCZE)"                                                                        186.636s 100.00%
"ilusion(ilusión)(auth_XXIxDUDxIXX)"                                                                    188.179s   0.00%
"Pattern25x25(auth_wiki)"                                                                               191.791s   0.00%
"Rosace(auth_Shusy)"                                                                                    192.611s 100.00%
"Pattern_153(auth_Irene_009)"                                                                           209.725s   3.20%
"Ladybird(auth_kosu2)"                                                                                  212.896s 100.00% / recDepth=2
"Square_of_roses_(easy)(auth_emily81334)"                                                               221.365s  22.08%
"Sun(auth_FlashG)"                                                                                      232.435s 100.00%
"Pie(auth_Martin76)"                                                                                    234.590s 100.00%
"Super_Nova(auth_wiki)"                                                                                 248.813s   4.48%
"Snake(auth_MatyCall)"                                                                                  258.388s  43.36%
"Volkswagen(auth_Davito86)"                                                                             261.564s 100.00%
"Crane_(Standing_in_water)(auth_Swapnil_Bankar)"                                                        267.468s 100.00%
"Design_2(auth_JJBear)"                                                                                 272.144s 100.00%
"RockGuitar(Gutar)(auth_Jupiter5000)"                                                                   273.063s 100.00%
"Kayak(auth_giltsa)"                                                                                    283.947s 100.00%
"Pattern_277(auth_Irene_009)"                                                                           289.177s   0.00%
"Exponential_&_logarithmic_functions(auth_Vladimir_Grachev)"                                            293.599s 100.00%
"Believe_in_yourself(auth_asmodeia)"                                                                    295.638s 100.00%
"Cloud(auth_abijn)"                                                                                     298.406s 100.00%
"Teddy(auth_Maria99)"                                                                                   308.381s 100.00%
"Zodiac(Capricorn)(auth_MiMi)"                                                                          322.602s 100.00%
"Design_3(auth_JJBear)"                                                                                 324.656s 100.00% /recDepth=5
"yeet(auth_m.dog)"                                                                                      325.410s 100.00%
"Attack!(Orders!)(auth_KIWER12)"                                                                        360.554s  29.12%
"Pattern25x25_2(auth_wiki)"                                                                             368.039s   2.56%
"Ace_of_Hearts(auth_Alexander_Aguirre)"                                                                 371.058s 100.00%
"Boarded_fellow(auth_jezykajo)"                                                                         410.357s 100.00%
"Weimaraner_hunting_dog(Weimaraner)(auth_Jujuka)"                                                       420.905s 100.00%
"Ribbon(auth_yoonsujenny)"                                                                              424.029s 100.00%
"Pattern_175(auth_Irene009)"                                                                            425.211s 100.00% /recDepth=5
"Altar(auth_wiki)"                                                                                      452.742s 100.00%
"Design_02(auth_Nancy_McCrary)"                                                                         462.900s 100.00% /recDepth=4
"Leveling_device(auth_Alfus)"                                                                           489.467s 100.00%
"Flying_Squirrel(auth_Macy)"                                                                            563.123s 100.00%
"Pattern_A(auth_mrs.zenzy)"                                                                             612.795s  37.28%
"Diagonal_Symmetry(auth_boffe)"                                                                         704.341s 100.00%
"Duck(auth_martasuldivano)"                                                                             766.829s 100.00% /recDepth=1
"Necklace(auth_Nikich)"                                                                                 786.512s 100.00%
"Clock(auth_Triple_S)"                                                                                  801.692s 100.00%
"Trudna_symetria(Hard_symmetry)(auth_milossz)"                                                          817.326s 100.00%
"House_in_the_village(auth_cvetik_1)"                                                                   824.913s  39.52%
"Ship(auth_Algulgator)"                                                                                 855.562s 100.00%
"Lines(auth_darkkor)"                                                                                   928.044s  20.32%
"Smiler(auth_Luciana.)"                                                                                 989.155s  51.68%
"Fair_Isle(auth_Dolly_Daydream)"                                                                       1056.165s 100.00%
"Clock(Uhr)(auth_Vago)"                                                                                1065.323s 100.00%
"Pig(auth_siwonhate)"                                                                                  1096.186s 100.00%
"Finger_pointing(That's_right!)(auth_Chaoz)"                                                           1171.188s 100.00%
"Star(auth_Irene009)"                                                                                  1453.405s  34.56%
"Skull(auth_Laelius)"                                                                                  1472.156s 100.00%
"Yaguarete(auth_gnd)"                                                                                  1587.448s  41.12%
"Butterfly(auth_Veronika007)"                                                                          2073.129s 100.00% /recDepth=4
"Vampire(auth_jsant)"                                                                                  2987.329s 100.00%


//30x30 (results with maxTreeHeight == 5)
"Salfetka_s_uzorom(auth_Yurok1159)"                                                                       0.434s 100.00%
"Positive_&_Negative(Mini_Relaxation_-_BW19)(auth_Mushroom-World)"                                        1.222s 100.00%
"Android(auth_Warior_Bushido)"                                                                            1.353s 100.00%
"Art3(Kunst3)(auth_TanteM)"                                                                               1.493s 100.00%
"Checkerboard_cube(auth_Emron)"                                                                           1.677s 100.00%
"Pattern(Patrón)(auth_Minilla)"                                                                           2.132s 100.00%
"I_m_hungry(auth_cecelest1)"                                                                              3.633s 100.00%
"Cireus(auth_Iraida)"                                                                                     4.767s 100.00%
"Hatull!(auth_Roey)"                                                                                      5.581s 100.00%
"Pattern_1(auth_hellersjoke)"                                                                             7.061s 100.00%
"Evolution(auth_RedTrombPictures)"                                                                        7.992s 100.00%
"Beach(Playa)(auth_Anaid)"                                                                                8.695s 100.00%
"Pattern_155(auth_Irene_009)"                                                                            11.805s 100.00%
"Design_11(auth_Nancy_McCrary)"                                                                          12.400s 100.00%
"Muster(auth_ChrissyFeldy)"                                                                              13.979s 100.00%
"Clock(auth_corvin_mma)"                                                                                 14.696s 100.00%
"Bottom(auth_don_Pecco)"                                                                                 15.457s 100.00%
"Pattern_84(Irene_009)"                                                                                  18.338s 100.00%
"Sunchild(auth_iltarusko)"                                                                               18.383s 100.00%
"Positive_&_Negative(Mini_Relaxation_-_BW_15)"                                                           19.484s 100.00% /recDepth=2
"Pattern_73(auth_Irene_009)"                                                                             19.932s 100.00%
"Invisible(auth_mily75)"                                                                                 29.141s 100.00%
"królik(rabbit)(auth_cyanida)"                                                                           30.236s 100.00%
"Mandala_10(auth_Souldasher)"                                                                            31.502s 100.00%
"Ornament(auth_Slava91)"                                                                                 35.038s 100.00%
"Flowers(auth_Ursuscraft)"                                                                               36.011s 100.00%
"Santa(Mr_Claus)(auth_Nancy_McCrary)"                                                                    38.903s 100.00%
"Pattern_272(auth_Irene_009)"                                                                            40.059s 100.00%
"Eye_of_Horus(auth_Carlos_M)"                                                                            45.806s 100.00%
"Traditional_Pattern(auth_Mooloolaba)"                                                                   52.702s 100.00%
"Love(auth_Antonina93)"                                                                                  67.021s 100.00%
"Simmetria25(auth_mrs.zenzy)"                                                                            68.419s 100.00%
"Funny_character(Pamperek)(auth_morrigannn)"                                                             73.597s 100.00%
"Indian_pattern(auth_Carola1976)"                                                                        88.398s 100.00%
"Looked_Right_At_It,_Idiot(auth_sauce_boss)"                                                             93.594s 100.00%
"Home(auth_Fearless)"                                                                                    99.099s 100.00%
"Pięść_walki(Fight_fist)(auth_blackphoenix)"                                                            101.455s 100.00%
"Drakon(auth_Ekaterinakluch)"                                                                           102.017s 100.00%
"Celtic_Square(auth_Ryuzaki_Hirokai)"                                                                   106.569s 100.00%
"Eye(auth_skyemoon)"                                                                                    108.686s 100.00%
"Cafeteria(Caffettiera)(auth_Sigmundd)"                                                                 113.131s 100.00%
"Pattern004(Corak004)(auth_Orihime_Inoue)"                                                              123.624s 100.00%
"A_hand(auth_OqueMorrin)"                                                                               133.086s 100.00%
"Maze3(auth_Belore)"                                                                                    133.527s 100.00%
"dog(auth_marke413)"                                                                                    133.800s 100.00%
"Anarchy(auth_margotte)"                                                                                137.167s 100.00%
"Doraemon(auth_locy)"                                                                                   144.526s 100.00%
"Uzor(auth_iljuham)"                                                                                    145.193s 100.00%
"Sunchild(auth_iltarusko)"                                                                              150.179s 100.00%
"Tree(auth_AztekPlay)"                                                                                  151.675s 100.00%
"Positive_&_Negative_22(auth_Mushroom-World)"                                                           159.468s 100.00%
"All_in_father(auth_Bag131)"                                                                            162.177s 100.00%
"Make_up(auth_jillybean)"                                                                               162.606s 100.00%
"High_hopes(auth_B4L4NC3)"                                                                              163.350s 100.00%
"Minotaturus_of_labylinth(auth_Zionlee)"                                                                169.195s 100.00%
"Dragon_head(auth_azkaila)"                                                                             175.024s 100.00%
"Blot(auth_CKPEIIKA)"                                                                                   175.819s 100.00%
"Whale(auth_GiftieEtcetera)"                                                                            208.178s 100.00%
"Yin_yang_snakes(auth_The_Coatman)"                                                                     217.455s 100.00%
"Fantasy_Owl(Abstrakte_Eule)(auth_littlebee)"                                                           219.440s 100.00% /recDepth=1
"Pattern_78(auth_Irene_009)"                                                                            233.457s   0.89%
"Plume(auth_crosscrosslou)"                                                                             236.961s 100.00% /recDepth=4
"Sun_Eye(auth_Basilisk)"                                                                                254.285s 100.00% /recDepth=3
"Dart(auth_Daniel_Bury)"                                                                                258.773s 100.00%
